artist,track,id,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,release_year,release_date_length
The Mills Brothers,The Glow Worm - Single Version,7fWwqPoQaf6bq4G5p5Zji3,1997-01-01,0.731,0.313,0.0,-9.807,1.0,0.0396,0.746,0.0,0.312,0.879,75.325,audio_features,spotify:track:7fWwqPoQaf6bq4G5p5Zji3,https://api.spotify.com/v1/tracks/7fWwqPoQaf6bq4G5p5Zji3,https://api.spotify.com/v1/audio-analysis/7fWwqPoQaf6bq4G5p5Zji3,159400.0,4.0,1997,10.0
Pee Wee King & His Golden West Cowboys,Slow Poke,0h45YvcNfRRpf5D34vVgOr,1988-10-18,0.756,0.175,7.0,-15.094,1.0,0.138,0.732,2.47e-06,0.0737,0.783,133.907,audio_features,spotify:track:0h45YvcNfRRpf5D34vVgOr,https://api.spotify.com/v1/tracks/0h45YvcNfRRpf5D34vVgOr,https://api.spotify.com/v1/audio-analysis/0h45YvcNfRRpf5D34vVgOr,180560.0,4.0,1988,10.0
Johnnie Ray,Walkin' My Baby Back Home,6JUygdnYt24lSMdXqlfSCt,1991-09-03,0.718,0.0558,2.0,-19.227,1.0,0.109,0.949,0.0,0.0916,0.598,128.949,audio_features,spotify:track:6JUygdnYt24lSMdXqlfSCt,https://api.spotify.com/v1/tracks/6JUygdnYt24lSMdXqlfSCt,https://api.spotify.com/v1/audio-analysis/6JUygdnYt24lSMdXqlfSCt,140307.0,5.0,1991,10.0
Les Paul & Mary Ford,Meet Mister Callaghan,45tjr3owoB9mF8hp0oURC6,2013-10-30,0.613,0.321,3.0,-12.062,1.0,0.0456,0.792,0.402,0.0984,0.845,122.321,audio_features,spotify:track:45tjr3owoB9mF8hp0oURC6,https://api.spotify.com/v1/tracks/45tjr3owoB9mF8hp0oURC6,https://api.spotify.com/v1/audio-analysis/45tjr3owoB9mF8hp0oURC6,111800.0,4.0,2013,10.0
Don Cornell,I'll Walk Alone,5IMHJFmezONtZgtWOgmxUj,2014-10-23,0.347,0.278,0.0,-10.784,1.0,0.0289,0.789,0.000888,0.0647,0.216,66.085,audio_features,spotify:track:5IMHJFmezONtZgtWOgmxUj,https://api.spotify.com/v1/tracks/5IMHJFmezONtZgtWOgmxUj,https://api.spotify.com/v1/audio-analysis/5IMHJFmezONtZgtWOgmxUj,184053.0,3.0,2014,10.0
Eddie Fisher,Tell Me Why,1pA3GbgbvszFo1y37CAtJz,2017-11-21,0.407,0.186,0.0,-9.478,1.0,0.0334,0.954,0.0,0.36,0.376,174.099,audio_features,spotify:track:1pA3GbgbvszFo1y37CAtJz,https://api.spotify.com/v1/tracks/1pA3GbgbvszFo1y37CAtJz,https://api.spotify.com/v1/audio-analysis/1pA3GbgbvszFo1y37CAtJz,157787.0,4.0,2017,10.0
The Hilltoppers,Trying,46bUp8zaS1eMJTU3Hp41yS,2011-06-01,0.423,0.124,8.0,-13.002,1.0,0.035,0.983,0.0,0.366,0.343,97.302,audio_features,spotify:track:46bUp8zaS1eMJTU3Hp41yS,https://api.spotify.com/v1/tracks/46bUp8zaS1eMJTU3Hp41yS,https://api.spotify.com/v1/audio-analysis/46bUp8zaS1eMJTU3Hp41yS,183013.0,4.0,2011,10.0
Johnnie Ray,"Please, Mr. Sun",5RCEwNWuuF8RllEZn4fazn,1955-04-09,0.524,0.19,4.0,-11.645,0.0,0.0342,0.965,0.0,0.112,0.196,61.504,audio_features,spotify:track:5RCEwNWuuF8RllEZn4fazn,https://api.spotify.com/v1/tracks/5RCEwNWuuF8RllEZn4fazn,https://api.spotify.com/v1/audio-analysis/5RCEwNWuuF8RllEZn4fazn,177840.0,3.0,1955,10.0
Percy Faith,The Song from 'moulin Rouge' (Where Is Your Heart),1KMlhsBxRsdiPKNhxzc4iO,2015-07-01,0.172,0.381,2.0,-10.765,1.0,0.0367,0.885,0.896,0.0751,0.0761,122.41,audio_features,spotify:track:1KMlhsBxRsdiPKNhxzc4iO,https://api.spotify.com/v1/tracks/1KMlhsBxRsdiPKNhxzc4iO,https://api.spotify.com/v1/audio-analysis/1KMlhsBxRsdiPKNhxzc4iO,351559.0,5.0,2015,10.0
Patti Page,(How Much Is That) Doggie In The Window,7bs4wDnaX0z7BTeM6lTcYA,1960-09-07,0.691,0.0734,7.0,-13.319,1.0,0.0434,0.843,0.0,0.105,0.675,126.103,audio_features,spotify:track:7bs4wDnaX0z7BTeM6lTcYA,https://api.spotify.com/v1/tracks/7bs4wDnaX0z7BTeM6lTcYA,https://api.spotify.com/v1/audio-analysis/7bs4wDnaX0z7BTeM6lTcYA,149627.0,4.0,1960,10.0
Eddie Fisher,I'm Walking Behind You - 2001 Remastered,70PXozsEK1wUHXnT72Wlxh,2001-07-10,0.27,0.163,2.0,-10.784,1.0,0.0288,0.913,0.0,0.126,0.245,80.482,audio_features,spotify:track:70PXozsEK1wUHXnT72Wlxh,https://api.spotify.com/v1/tracks/70PXozsEK1wUHXnT72Wlxh,https://api.spotify.com/v1/audio-analysis/70PXozsEK1wUHXnT72Wlxh,184400.0,4.0,2001,10.0
The Ames Brothers,You You You - Remastered,4LZfhQZrxlhWiKN97wEn8U,1950,0.338,0.294,4.0,-7.276,1.0,0.0297,0.879,0.000105,0.353,0.34,97.088,audio_features,spotify:track:4LZfhQZrxlhWiKN97wEn8U,https://api.spotify.com/v1/tracks/4LZfhQZrxlhWiKN97wEn8U,https://api.spotify.com/v1/audio-analysis/4LZfhQZrxlhWiKN97wEn8U,172640.0,4.0,1950,4.0
Les Baxter,April In Portugal,6qFMhW7m0DnQQPvEjWuhzj,1960-05-01,0.466,0.245,0.0,-14.049,1.0,0.0374,0.556,0.889,0.0989,0.615,105.257,audio_features,spotify:track:6qFMhW7m0DnQQPvEjWuhzj,https://api.spotify.com/v1/tracks/6qFMhW7m0DnQQPvEjWuhzj,https://api.spotify.com/v1/audio-analysis/6qFMhW7m0DnQQPvEjWuhzj,165160.0,4.0,1960,10.0
Perry Como,No Other Love (with Henri René & His Orchestra and Chorus),4iyzrJ3qIGBvG8yl5dWHQ8,1999-09-28,0.303,0.187,0.0,-11.615,1.0,0.0295,0.89,2.74e-06,0.101,0.23,90.486,audio_features,spotify:track:4iyzrJ3qIGBvG8yl5dWHQ8,https://api.spotify.com/v1/tracks/4iyzrJ3qIGBvG8yl5dWHQ8,https://api.spotify.com/v1/audio-analysis/4iyzrJ3qIGBvG8yl5dWHQ8,196373.0,4.0,1999,10.0
Perry Como,Don't Let The Stars Get In Your Eyes,3JoooxerB9w0K31fufYe7F,2004-04-17,0.859,0.452,8.0,-11.575,1.0,0.0439,0.734,0.0,0.108,0.965,122.497,audio_features,spotify:track:3JoooxerB9w0K31fufYe7F,https://api.spotify.com/v1/tracks/3JoooxerB9w0K31fufYe7F,https://api.spotify.com/v1/audio-analysis/3JoooxerB9w0K31fufYe7F,159907.0,4.0,2004,10.0
Frankie Laine,I Believe,049uxirFkHOefJ0yqPW8Kk,1958,0.402,0.159,1.0,-18.598,1.0,0.0306,0.977,1.76e-05,0.155,0.282,67.796,audio_features,spotify:track:049uxirFkHOefJ0yqPW8Kk,https://api.spotify.com/v1/tracks/049uxirFkHOefJ0yqPW8Kk,https://api.spotify.com/v1/audio-analysis/049uxirFkHOefJ0yqPW8Kk,130893.0,4.0,1958,4.0
Pee Wee Hunt,Oh!,28OFTSxTmCNj8O4hgyifjn,2012-09-11,0.814,0.12,10.0,-12.272,1.0,0.21,0.603,0.00108,0.0375,0.807,124.664,audio_features,spotify:track:28OFTSxTmCNj8O4hgyifjn,https://api.spotify.com/v1/tracks/28OFTSxTmCNj8O4hgyifjn,https://api.spotify.com/v1/audio-analysis/28OFTSxTmCNj8O4hgyifjn,161093.0,4.0,2012,10.0
Nat King Cole,Pretend,0nQq0gmq7gcOWyLGrtqu8Z,2008-01-01,0.37,0.169,10.0,-16.673,1.0,0.0331,0.938,1.77e-06,0.103,0.291,83.265,audio_features,spotify:track:0nQq0gmq7gcOWyLGrtqu8Z,https://api.spotify.com/v1/tracks/0nQq0gmq7gcOWyLGrtqu8Z,https://api.spotify.com/v1/audio-analysis/0nQq0gmq7gcOWyLGrtqu8Z,165240.0,4.0,2008,10.0
Richard Hayman,Ruby,5nd60X8U2tF8HghyKzsWSV,2014-04-14,0.198,0.34,4.0,-10.46,0.0,0.0308,0.53,0.642,0.176,0.266,80.762,audio_features,spotify:track:5nd60X8U2tF8HghyKzsWSV,https://api.spotify.com/v1/tracks/5nd60X8U2tF8HghyKzsWSV,https://api.spotify.com/v1/audio-analysis/5nd60X8U2tF8HghyKzsWSV,178307.0,4.0,2014,10.0
Stan Freberg,St. George and the Dragonet,4oyyTdYUMJ9OkOew5XpvlM,2015-08-18,0.727,0.247,7.0,-13.421,1.0,0.871,0.767,0.0,0.0409,0.588,110.261,audio_features,spotify:track:4oyyTdYUMJ9OkOew5XpvlM,https://api.spotify.com/v1/tracks/4oyyTdYUMJ9OkOew5XpvlM,https://api.spotify.com/v1/audio-analysis/4oyyTdYUMJ9OkOew5XpvlM,203384.0,4.0,2015,10.0
The Hilltoppers,P.S. I Love You,1ld8E5uT27AmUdnlgnufLh,2012-08-15,0.567,0.398,7.0,-10.514,0.0,0.0285,0.853,0.0,0.253,0.479,75.471,audio_features,spotify:track:1ld8E5uT27AmUdnlgnufLh,https://api.spotify.com/v1/tracks/1ld8E5uT27AmUdnlgnufLh,https://api.spotify.com/v1/audio-analysis/1ld8E5uT27AmUdnlgnufLh,161320.0,4.0,2012,10.0
Julius La Rosa,Eh Cumpari,0ExYAEShqLBa81COgykKAg,2014-02-12,0.837,0.273,3.0,-12.86,1.0,0.0955,0.821,0.0,0.0669,0.886,132.051,audio_features,spotify:track:0ExYAEShqLBa81COgykKAg,https://api.spotify.com/v1/tracks/0ExYAEShqLBa81COgykKAg,https://api.spotify.com/v1/audio-analysis/0ExYAEShqLBa81COgykKAg,150256.0,4.0,2014,10.0
Tony Bennett,Rags to Riches,4BH8EuPAxeFAh1rSWtnGdD,2011-11-23,0.409,0.435,2.0,-9.399,1.0,0.0453,0.907,7.17e-06,0.0559,0.567,78.136,audio_features,spotify:track:4BH8EuPAxeFAh1rSWtnGdD,https://api.spotify.com/v1/tracks/4BH8EuPAxeFAh1rSWtnGdD,https://api.spotify.com/v1/audio-analysis/4BH8EuPAxeFAh1rSWtnGdD,168480.0,4.0,2011,10.0
Perry Como,Say You're Mine Again,00tbMk7mvPG1hXlPvqARYy,2010-05-25,0.659,0.106,10.0,-13.167,1.0,0.0533,0.991,0.0,0.121,0.386,75.97,audio_features,spotify:track:00tbMk7mvPG1hXlPvqARYy,https://api.spotify.com/v1/tracks/00tbMk7mvPG1hXlPvqARYy,https://api.spotify.com/v1/audio-analysis/00tbMk7mvPG1hXlPvqARYy,171027.0,4.0,2010,10.0
Ray Anthony,Dragnet,3vK5CIt5kRbrFtrlJdb7BM,2011-04-30,0.493,0.551,8.0,-14.821,1.0,0.0785,0.871,0.562,0.102,0.405,92.849,audio_features,spotify:track:3vK5CIt5kRbrFtrlJdb7BM,https://api.spotify.com/v1/tracks/3vK5CIt5kRbrFtrlJdb7BM,https://api.spotify.com/v1/audio-analysis/3vK5CIt5kRbrFtrlJdb7BM,165696.0,4.0,2011,10.0
Frankie Laine,Tell Me a Story - Single Version,1THl7yjezM9SW8x2taVS5w,2014-04-18,0.835,0.366,1.0,-8.215,1.0,0.0532,0.807,0.0,0.105,0.961,122.095,audio_features,spotify:track:1THl7yjezM9SW8x2taVS5w,https://api.spotify.com/v1/tracks/1THl7yjezM9SW8x2taVS5w,https://api.spotify.com/v1/audio-analysis/1THl7yjezM9SW8x2taVS5w,130933.0,4.0,2014,10.0
June Valli,Crying In The Chapel,4f6q1jntUo41Dcz0mRb2Rm,1988-10-18,0.388,0.152,8.0,-11.573,1.0,0.0305,0.867,0.0,0.187,0.484,67.969,audio_features,spotify:track:4f6q1jntUo41Dcz0mRb2Rm,https://api.spotify.com/v1/tracks/4f6q1jntUo41Dcz0mRb2Rm,https://api.spotify.com/v1/audio-analysis/4f6q1jntUo41Dcz0mRb2Rm,165267.0,4.0,1988,10.0
Joni James,Why Don't You Believe Me,0u7OWN4nDyvop4eHlACYih,2009-08-18,0.253,0.147,3.0,-13.511,1.0,0.0315,0.822,0.0,0.116,0.273,71.892,audio_features,spotify:track:0u7OWN4nDyvop4eHlACYih,https://api.spotify.com/v1/tracks/0u7OWN4nDyvop4eHlACYih,https://api.spotify.com/v1/audio-analysis/0u7OWN4nDyvop4eHlACYih,174600.0,4.0,2009,10.0
Joni James,Your Cheatin' Heart,4MyAHEOoChwMQu45EeSNF8,2009-01-06,0.348,0.0799,8.0,-15.723,1.0,0.0282,0.766,0.0,0.282,0.332,86.561,audio_features,spotify:track:4MyAHEOoChwMQu45EeSNF8,https://api.spotify.com/v1/tracks/4MyAHEOoChwMQu45EeSNF8,https://api.spotify.com/v1/audio-analysis/4MyAHEOoChwMQu45EeSNF8,171640.0,4.0,2009,10.0
Eddie Fisher,With These Hands,47SAIBYtLSowmI0n2DkLka,2005-04-26,0.242,0.341,1.0,-5.32,1.0,0.0286,0.844,2.23e-05,0.152,0.134,81.772,audio_features,spotify:track:47SAIBYtLSowmI0n2DkLka,https://api.spotify.com/v1/tracks/47SAIBYtLSowmI0n2DkLka,https://api.spotify.com/v1/audio-analysis/47SAIBYtLSowmI0n2DkLka,168800.0,4.0,2005,10.0
Eartha Kitt,C'est Si Bon,3U69pCQwveSOn5bl9VAime,1956,0.512,0.35,5.0,-10.989,0.0,0.0472,0.796,0.0,0.0887,0.553,75.47,audio_features,spotify:track:3U69pCQwveSOn5bl9VAime,https://api.spotify.com/v1/tracks/3U69pCQwveSOn5bl9VAime,https://api.spotify.com/v1/audio-analysis/3U69pCQwveSOn5bl9VAime,179107.0,4.0,1956,4.0
Joni James,Have You Heard,6YlrW3wP8kFBaew3ZkPxhd,2010-11-21,0.277,0.109,8.0,-15.178,1.0,0.034,0.905,0.0,0.346,0.178,145.155,audio_features,spotify:track:6YlrW3wP8kFBaew3ZkPxhd,https://api.spotify.com/v1/tracks/6YlrW3wP8kFBaew3ZkPxhd,https://api.spotify.com/v1/audio-analysis/6YlrW3wP8kFBaew3ZkPxhd,181612.0,4.0,2010,10.0
Perry Como,Wanted (with Henri René & His Orchestra and Chorus),5tAipU3eQhBly8sJQyn5c8,1988-06-12,0.36,0.232,1.0,-11.214,0.0,0.029,0.879,2.08e-05,0.374,0.427,72.773,audio_features,spotify:track:5tAipU3eQhBly8sJQyn5c8,https://api.spotify.com/v1/tracks/5tAipU3eQhBly8sJQyn5c8,https://api.spotify.com/v1/audio-analysis/5tAipU3eQhBly8sJQyn5c8,184467.0,4.0,1988,10.0
Rosemary Clooney,Hey There,5sRMJczwboAX27reERwXyB,2012-04-29,0.421,0.109,7.0,-14.621,0.0,0.0388,0.978,3.51e-05,0.142,0.177,130.289,audio_features,spotify:track:5sRMJczwboAX27reERwXyB,https://api.spotify.com/v1/tracks/5sRMJczwboAX27reERwXyB,https://api.spotify.com/v1/audio-analysis/5sRMJczwboAX27reERwXyB,179000.0,3.0,2012,10.0
Eddie Fisher,"Oh, My Papa!",2UzigPZeufcpIia0ZxzfXE,2011-05-03,0.372,0.372,10.0,-3.807,1.0,0.0283,0.943,0.0,0.34,0.501,97.395,audio_features,spotify:track:2UzigPZeufcpIia0ZxzfXE,https://api.spotify.com/v1/tracks/2UzigPZeufcpIia0ZxzfXE,https://api.spotify.com/v1/audio-analysis/2UzigPZeufcpIia0ZxzfXE,185720.0,4.0,2011,10.0
The Four Knights,I Get So Lonely,74sOo8hRTh93t8onNyiuAL,2007-11-14,0.787,0.332,8.0,-12.737,1.0,0.0481,0.632,0.0,0.108,0.973,112.433,audio_features,spotify:track:74sOo8hRTh93t8onNyiuAL,https://api.spotify.com/v1/tracks/74sOo8hRTh93t8onNyiuAL,https://api.spotify.com/v1/audio-analysis/74sOo8hRTh93t8onNyiuAL,122533.0,4.0,2007,10.0
The Four Aces,Three Coins In The Fountain,3hJHdTNNADU2gumKak0LIl,2012-01-23,0.41,0.192,3.0,-13.054,1.0,0.0303,0.513,5.22e-06,0.156,0.526,77.617,audio_features,spotify:track:3hJHdTNNADU2gumKak0LIl,https://api.spotify.com/v1/tracks/3hJHdTNNADU2gumKak0LIl,https://api.spotify.com/v1/audio-analysis/3hJHdTNNADU2gumKak0LIl,182173.0,4.0,2012,10.0
Doris Day,Secret Love,3V2wVz0WjXEV79jqs9JBe0,2009-02-09,0.296,0.225,11.0,-9.87,1.0,0.0311,0.931,0.0002,0.134,0.222,132.927,audio_features,spotify:track:3V2wVz0WjXEV79jqs9JBe0,https://api.spotify.com/v1/tracks/3V2wVz0WjXEV79jqs9JBe0,https://api.spotify.com/v1/audio-analysis/3V2wVz0WjXEV79jqs9JBe0,220000.0,4.0,2009,10.0
Archie Bleyer,Hernando's Hideaway,5l14z1uDc6xwMohyYuhOfM,2008-11-30,0.841,0.332,0.0,-16.398,0.0,0.24,0.869,0.0187,0.0715,0.807,120.293,audio_features,spotify:track:5l14z1uDc6xwMohyYuhOfM,https://api.spotify.com/v1/tracks/5l14z1uDc6xwMohyYuhOfM,https://api.spotify.com/v1/audio-analysis/5l14z1uDc6xwMohyYuhOfM,153347.0,4.0,2008,10.0
Frank Sinatra,Young At Heart,1C34EkpoSxjaqWlT1cQnEt,2012-08-28,0.341,0.276,8.0,-9.864,1.0,0.0336,0.778,0.0,0.364,0.396,84.558,audio_features,spotify:track:1C34EkpoSxjaqWlT1cQnEt,https://api.spotify.com/v1/tracks/1C34EkpoSxjaqWlT1cQnEt,https://api.spotify.com/v1/audio-analysis/1C34EkpoSxjaqWlT1cQnEt,171572.0,4.0,2012,10.0
Rosemary Clooney,This Ole House - Single Version,3reMY0PF49alfXMs30c2z4,1948,0.689,0.723,0.0,-8.079,1.0,0.0483,0.755,0.0,0.248,0.962,105.913,audio_features,spotify:track:3reMY0PF49alfXMs30c2z4,https://api.spotify.com/v1/tracks/3reMY0PF49alfXMs30c2z4,https://api.spotify.com/v1/audio-analysis/3reMY0PF49alfXMs30c2z4,142267.0,4.0,1948,4.0
Patti Page,Cross Over the Bridge,4N8rKdrX9kF4jnGWmlcLWY,2012-12-11,0.548,0.342,6.0,-9.996,1.0,0.0853,0.761,0.0,0.372,0.711,83.019,audio_features,spotify:track:4N8rKdrX9kF4jnGWmlcLWY,https://api.spotify.com/v1/tracks/4N8rKdrX9kF4jnGWmlcLWY,https://api.spotify.com/v1/audio-analysis/4N8rKdrX9kF4jnGWmlcLWY,155533.0,4.0,2012,10.0
The Gaylords,The Little Shoemaker,7yClKXvaCMZI0684RKXUQ3,1996-01-01,0.861,0.429,7.0,-13.701,1.0,0.0506,0.532,0.0,0.316,0.969,125.538,audio_features,spotify:track:7yClKXvaCMZI0684RKXUQ3,https://api.spotify.com/v1/tracks/7yClKXvaCMZI0684RKXUQ3,https://api.spotify.com/v1/audio-analysis/7yClKXvaCMZI0684RKXUQ3,137427.0,4.0,1996,10.0
Dean Martin,That's Amore - 1998 - Remastered,5I9iHWuPvQMjzcBBYx1hpH,2004,0.325,0.219,9.0,-9.417,1.0,0.0349,0.77,0.0,0.112,0.521,79.181,audio_features,spotify:track:5I9iHWuPvQMjzcBBYx1hpH,https://api.spotify.com/v1/tracks/5I9iHWuPvQMjzcBBYx1hpH,https://api.spotify.com/v1/audio-analysis/5I9iHWuPvQMjzcBBYx1hpH,187507.0,1.0,2004,4.0
Nat King Cole,Answer Me My Love,6NJHqUluiZ4JUKbeM8IHBC,2012-05-10,0.254,0.349,2.0,-10.866,1.0,0.0315,0.803,0.0,0.284,0.232,111.541,audio_features,spotify:track:6NJHqUluiZ4JUKbeM8IHBC,https://api.spotify.com/v1/tracks/6NJHqUluiZ4JUKbeM8IHBC,https://api.spotify.com/v1/audio-analysis/6NJHqUluiZ4JUKbeM8IHBC,175973.0,3.0,2012,10.0
Doris Day,If I Give My Heart To You,1TTRHcMxujlWMznURoWuoi,2010-09-21,0.499,0.0867,9.0,-13.097,1.0,0.047,0.98,0.0,0.118,0.293,77.719,audio_features,spotify:track:1TTRHcMxujlWMznURoWuoi,https://api.spotify.com/v1/tracks/1TTRHcMxujlWMznURoWuoi,https://api.spotify.com/v1/audio-analysis/1TTRHcMxujlWMznURoWuoi,172667.0,4.0,2010,10.0
Kay Starr,If You Love Me (Really Love Me),3EDOhWyUVEuiKSlV0h7cJK,1991-01-01,0.344,0.345,2.0,-11.341,1.0,0.0344,0.762,3.92e-05,0.176,0.428,109.531,audio_features,spotify:track:3EDOhWyUVEuiKSlV0h7cJK,https://api.spotify.com/v1/tracks/3EDOhWyUVEuiKSlV0h7cJK,https://api.spotify.com/v1/audio-analysis/3EDOhWyUVEuiKSlV0h7cJK,168333.0,3.0,1991,10.0
Patti Page,Changing Partners,2gWcPWP8tDA9AZ2Sp0hpjn,1995-01-01,0.52,0.185,3.0,-17.715,1.0,0.0282,0.691,5.57e-05,0.0973,0.49,80.66,audio_features,spotify:track:2gWcPWP8tDA9AZ2Sp0hpjn,https://api.spotify.com/v1/tracks/2gWcPWP8tDA9AZ2Sp0hpjn,https://api.spotify.com/v1/audio-analysis/2gWcPWP8tDA9AZ2Sp0hpjn,170267.0,3.0,1995,10.0
Perry Como,Papa Loves Mambo,4wWkSDHfrxEHubNiMHfJrD,1988-06-12,0.663,0.487,0.0,-10.563,1.0,0.0959,0.645,7.73e-06,0.71,0.833,81.028,audio_features,spotify:track:4wWkSDHfrxEHubNiMHfJrD,https://api.spotify.com/v1/tracks/4wWkSDHfrxEHubNiMHfJrD,https://api.spotify.com/v1/audio-analysis/4wWkSDHfrxEHubNiMHfJrD,161400.0,4.0,1988,10.0
Bill Haley & His Comets,"Shake, Rattle And Roll",3uGeRIHFKAr9aSR1ltCd4n,2011-04-12,0.569,0.904,6.0,-5.963,0.0,0.0401,0.0303,0.0,0.357,0.884,96.74,audio_features,spotify:track:3uGeRIHFKAr9aSR1ltCd4n,https://api.spotify.com/v1/tracks/3uGeRIHFKAr9aSR1ltCd4n,https://api.spotify.com/v1/audio-analysis/3uGeRIHFKAr9aSR1ltCd4n,176880.0,4.0,2011,10.0
Tony Bennett,Rags to Riches,6TK8A5OtTwjm6g93zLd9HO,1990-09-18,0.277,0.458,2.0,-9.131,1.0,0.0402,0.87,6.01e-06,0.0895,0.532,77.942,audio_features,spotify:track:6TK8A5OtTwjm6g93zLd9HO,https://api.spotify.com/v1/tracks/6TK8A5OtTwjm6g93zLd9HO,https://api.spotify.com/v1/audio-analysis/6TK8A5OtTwjm6g93zLd9HO,171507.0,4.0,1990,10.0
The Four Aces,Stranger In Paradise,1H5cJb91OFLl1tbyJssynj,2011-05-31,0.243,0.205,5.0,-13.488,1.0,0.0294,0.635,0.0,0.459,0.432,76.692,audio_features,spotify:track:1H5cJb91OFLl1tbyJssynj,https://api.spotify.com/v1/tracks/1H5cJb91OFLl1tbyJssynj,https://api.spotify.com/v1/audio-analysis/1H5cJb91OFLl1tbyJssynj,178134.0,4.0,2011,10.0
Tony Martin,Here,48PpYMdhxkpy83C6DtHxnj,2006,0.263,0.368,0.0,-7.835,1.0,0.0308,0.964,0.00662,0.0722,0.222,110.787,audio_features,spotify:track:48PpYMdhxkpy83C6DtHxnj,https://api.spotify.com/v1/tracks/48PpYMdhxkpy83C6DtHxnj,https://api.spotify.com/v1/audio-analysis/48PpYMdhxkpy83C6DtHxnj,192013.0,4.0,2006,4.0
Bill Haley & His Comets,Rock Around The Clock,2qI3JAJttYwvMgmyHvyylp,2012-11-23,0.767,0.86,8.0,-6.766,0.0,0.119,0.369,6.31e-05,0.105,0.837,89.829,audio_features,spotify:track:2qI3JAJttYwvMgmyHvyylp,https://api.spotify.com/v1/tracks/2qI3JAJttYwvMgmyHvyylp,https://api.spotify.com/v1/audio-analysis/2qI3JAJttYwvMgmyHvyylp,130533.0,4.0,2012,10.0
Mitch Miller & His Orchestra & Chorus,The Yellow Rose of Texas,7rGNXbpYxdwRYiw4sRcOoj,1989-06-13,0.75,0.873,8.0,-10.846,1.0,0.0385,0.792,0.0,0.0961,0.877,99.696,audio_features,spotify:track:7rGNXbpYxdwRYiw4sRcOoj,https://api.spotify.com/v1/tracks/7rGNXbpYxdwRYiw4sRcOoj,https://api.spotify.com/v1/audio-analysis/7rGNXbpYxdwRYiw4sRcOoj,180467.0,4.0,1989,10.0
Roger Williams,Autumn Leaves,6M4q5siGdZr55ZWe7RJ5lE,2008-08-01,0.235,0.253,2.0,-15.677,0.0,0.0316,0.967,0.85,0.135,0.162,105.118,audio_features,spotify:track:6M4q5siGdZr55ZWe7RJ5lE,https://api.spotify.com/v1/tracks/6M4q5siGdZr55ZWe7RJ5lE,https://api.spotify.com/v1/audio-analysis/6M4q5siGdZr55ZWe7RJ5lE,193904.0,4.0,2008,10.0
Les Baxter,Unchained Melody,4dnbvB2Y3cZncApCwowEQx,1960-05-01,0.242,0.209,7.0,-13.017,1.0,0.0324,0.206,0.0289,0.139,0.221,93.267,audio_features,spotify:track:4dnbvB2Y3cZncApCwowEQx,https://api.spotify.com/v1/tracks/4dnbvB2Y3cZncApCwowEQx,https://api.spotify.com/v1/audio-analysis/4dnbvB2Y3cZncApCwowEQx,153373.0,4.0,1960,10.0
The Four Aces,Love Is A Many-Splendored Thing,3C1mFkJRPmXbgn7gwUTq1O,2012-01-23,0.32,0.252,2.0,-14.136,1.0,0.0363,0.825,0.0,0.356,0.273,123.056,audio_features,spotify:track:3C1mFkJRPmXbgn7gwUTq1O,https://api.spotify.com/v1/tracks/3C1mFkJRPmXbgn7gwUTq1O,https://api.spotify.com/v1/audio-analysis/3C1mFkJRPmXbgn7gwUTq1O,182866.0,4.0,2012,10.0
The McGuire Sisters,Sincerely,1IRVYanzSQaLb8ouFk9dio,2009-09-07,0.462,0.139,1.0,-13.188,1.0,0.0271,0.816,0.0,0.0739,0.595,75.29,audio_features,spotify:track:1IRVYanzSQaLb8ouFk9dio,https://api.spotify.com/v1/tracks/1IRVYanzSQaLb8ouFk9dio,https://api.spotify.com/v1/audio-analysis/1IRVYanzSQaLb8ouFk9dio,186733.0,4.0,2009,10.0
Pat Boone,Ain't That a Shame,2HOqlCxIm53e7RqZzGu7ni,2013-11-22,0.61,0.283,11.0,-8.388,1.0,0.0295,0.729,0.0,0.113,0.826,115.184,audio_features,spotify:track:2HOqlCxIm53e7RqZzGu7ni,https://api.spotify.com/v1/tracks/2HOqlCxIm53e7RqZzGu7ni,https://api.spotify.com/v1/audio-analysis/2HOqlCxIm53e7RqZzGu7ni,144091.0,4.0,2013,10.0
Georgia Gibbs,Dance With Me Henry (Wallflower),1VbPvNOeKkkQGoMgeWeMzL,1996-01-01,0.656,0.597,7.0,-11.1,1.0,0.23,0.895,5.04e-05,0.155,0.789,137.786,audio_features,spotify:track:1VbPvNOeKkkQGoMgeWeMzL,https://api.spotify.com/v1/tracks/1VbPvNOeKkkQGoMgeWeMzL,https://api.spotify.com/v1/audio-analysis/1VbPvNOeKkkQGoMgeWeMzL,137600.0,4.0,1996,10.0
Johnny Maddox,The Crazy Otto Medley,77St9zZxV7RrB3ne0oW9No,2001-04-12,0.494,0.575,3.0,-8.398,1.0,0.0408,0.875,0.964,0.16,0.948,123.849,audio_features,spotify:track:77St9zZxV7RrB3ne0oW9No,https://api.spotify.com/v1/tracks/77St9zZxV7RrB3ne0oW9No,https://api.spotify.com/v1/audio-analysis/77St9zZxV7RrB3ne0oW9No,172613.0,4.0,2001,10.0
