VidID,User,Date,Comment,Language,Probability
irqbmMNs2Bo,Manasvi Sawant,4 months ago,upload c++ video lectures . teaching awesome ! !,en,0.9999618530273438
irqbmMNs2Bo,Prerna Solanki,1 month ago,Great explained : ),en,0.9243938326835632
irqbmMNs2Bo,Vinayak rana,10 months ago,mam valuable lessons ... teaching appreciable,en,0.9998188018798828
irqbmMNs2Bo,Tejas Ahire,4 months ago,watch .. positivity teaching .. Small small key points .. notes time ..,en,0.9999713897705078
irqbmMNs2Bo,Gajal Singhal,3 months ago,amazing content .... good heart felt thanking message,en,0.9972952008247375
irqbmMNs2Bo,DESI GARAGE💪💪,6 days ago,Mam upload sorting also. ! ... 10 hrs tutorial,en,0.9442561864852905
irqbmMNs2Bo,pastelcloudseverywhere,2 months ago,# Structures understood ! youuuu : ),en,0.9998626708984375
irqbmMNs2Bo,Tech Toppers,6 days ago,"gon lie , school student learned Python language . language feels cursed . wrote python program task 3 lines 13 lines write program language . lot syntax technicalities digest , good work !",en,0.9997406601905823
irqbmMNs2Bo,Shashank Garg,10 months ago,Amazingly helped . Lots gratitude entire team ! !,en,0.9901629090309143
irqbmMNs2Bo,AMX 360,4 months ago (edited),"Awesome video , watched video , understood interesting ways , lot college . provide data structure language .",en,0.9998874664306641
irqbmMNs2Bo,A D,3 months ago,. helpful !,en,0.9999504089355469
irqbmMNs2Bo,SAMIKA GANDHI,10 days ago,", helped lot",en,0.9998340606689453
irqbmMNs2Bo,Raman Rishi,5 months ago,’ ! ! grab hold language clear semester papers !,en,0.9999713897705078
irqbmMNs2Bo,paresh sings,3 months ago,di.I college 10 classes problem.On day sad this.️,en,0.9999542236328125
irqbmMNs2Bo,amazing_gazer,1 month ago,teaching cool . college teacher confusions ..,en,0.9999904632568359
irqbmMNs2Bo,jyoti lasune,1 month ago,didi teaching collage teachers didi,en,0.9952828288078308
irqbmMNs2Bo,pilog chat,3 months ago,wonderful tutorial ️,en,0.9896918535232544
irqbmMNs2Bo,niharika khushi,1 month ago,", dii video concept clear",en,0.9999790191650391
irqbmMNs2Bo,Uncçen$oreD,9 months ago,guys great . God bless happiness . lecture nice guys understand easily .,en,0.9999828338623047
irqbmMNs2Bo,Satyam Nagpure,2 months ago,"Armstrong number digits integer sum cubes digits equal number . , 371 Armstrong number 3 * * 3 + 7 * * 3 + 1 * * 3 = 371 .",en,0.9999980926513672
irqbmMNs2Bo,Inarat Hussain,4 months ago (edited),doubt break statement case nested loops . read break statement exits loop outer loop . clarify ?,en,1.0
irqbmMNs2Bo,shree krishna furniture gallery,5 days ago (edited),student icse 10th watching coz hard working teacher half class,en,0.9240429997444153
irqbmMNs2Bo,Shanumukha Sai,11 months ago,"sir Thankyou creating super understanding content . small request , video c++ ....",en,0.999372661113739
irqbmMNs2Bo,Tahzib Hussaini,4 months ago,CS50 lecture teacher writes `` file name.c '' ./file .... gcc file name.c difference ?,en,0.9999313354492188
irqbmMNs2Bo,piya piya,4 months ago,video datastructure ............ good teacher sradhya didi ..,en,0.994189977645874
irqbmMNs2Bo,Himalay More,1 month ago,helpful video,en,0.9992811679840088
irqbmMNs2Bo,Thirumalainambi Subramanian,5 months ago (edited),"51:53 Chapter great easily understandable , ya tomorrow",en,0.9997482895851135
irqbmMNs2Bo,sunny kumar,5 days ago,", amazing class easy understand",en,0.9999256134033203
vLnPwxZdW4Y,Adrian Lowery,2 years ago,taught 4 hours professor entire semester 5.5K,en,0.9997521042823792
vLnPwxZdW4Y,Asif Miles,1 year ago (edited),"teaching effective YouTube Udemy , language tutorials . extra theory crap , tons load `` useless rant '' ; straight point topics easily covering areas !",en,0.9999198913574219
vLnPwxZdW4Y,TheRagingRooster,2 months ago,explain intro concepts 4 hours paid semester long programming courses life . Great work !,en,0.9997968673706055
vLnPwxZdW4Y,Gary Williams,4 days ago,"’ experienced programmer , C++ . info classes , inheritance , etc. , clear presented . putting effort good tutorial .",en,0.9998188018798828
vLnPwxZdW4Y,Narnia 12,6 months ago (edited),"job write SQL coding day ’ branching learning C++ hobby , video instruction videos . Mike awesome . follow-up teaching advanced C++ .",en,0.9999866485595703
vLnPwxZdW4Y,Kannan AN,6 months ago,"programming videos completed fully , mike explaining concept crisp clear . Eagerly excited start journey programming",en,0.9999923706054688
vLnPwxZdW4Y,zheyang,3 years ago (edited),guy puts effort check video correct mistakes . respect 5.1K,en,0.9993593096733093
vLnPwxZdW4Y,MavenCraft,11 months ago,"Great tutorial ! hard explains basics touching commonly variables . , leaving mistakes . helps knowing experienced programmers common mistakes .",en,0.9999904632568359
vLnPwxZdW4Y,Robert Wallin,5 months ago,"half lesson complete n00b c++ fact explain things assume people programming . , circle repeat clear understood . love takes programming class .",en,0.9999809265136719
vLnPwxZdW4Y,Josiah,5 months ago,"issues getline ( ) function : VisualStudio , error getline ( ) code , # include < string > .",en,0.9994098544120789
vLnPwxZdW4Y,Puncifikator3,1 year ago,"C++ complex languages good . C++ WAYYYY faster Python preferred companies speed key ( banks financial transactions , security systems areas ) . fast , C++ mediator user-friendly fast . halfway point assembly language python",en,0.9999942779541016
vLnPwxZdW4Y,Bryan Yang,4 months ago,courses C++ . ! great beginners refreshers !,en,1.0
vLnPwxZdW4Y,Justin Wang,1 year ago,Watched video year ago start coding journey ... finishing internship software developer . Crazy started ..... guys 3.5K,en,0.9998950958251953
vLnPwxZdW4Y,Anxious Behaviour,1 year ago,Dude dont tutorial CLEANEST CONCISE youtube . point explain manner learning C++ intuitive . surface presented feel breezy effortless,en,0.9999980926513672
vLnPwxZdW4Y,TheBadLuckRaven,1 year ago,Honestly introductions C++ ive watched .,en,0.9999828338623047
vLnPwxZdW4Y,Kev Kal,2 months ago,mathematics degree uni regret learning computer programming whilst . thing learnt SQL . wanted start learning C++ helpful,en,0.9999523162841797
vLnPwxZdW4Y,Kiwi Lemon,1 year ago,"Mike job teaching , helped learn Web Dev , Python learn C++",en,0.9998855590820312
vLnPwxZdW4Y,🐬 LOEHCRACK Is on IG🐬,7 months ago,"dedication & Hardwork legit reliable , honestly working ’ express grateful ’ ” ️",en,0.9998607635498047
vLnPwxZdW4Y,WITHSTAND,1 year ago,"finally finished 4 hours , steps domination 7.1K",en,0.9818204641342163
vLnPwxZdW4Y,joey :),10 months ago,learning 4 hours C++ 1 year python college . good video !,en,0.9999942779541016
vLnPwxZdW4Y,Blue Lion,1 year ago,Mike making complex things turn easy interesting beginner . video watch . Suddenly C++ easy . ! !,en,0.9999942779541016
vLnPwxZdW4Y,Owen Neumayer,4 weeks ago,Absolutely Amazing . college lectures x10 FREE ! amazing share intelligence .,en,0.9991915822029114
vLnPwxZdW4Y,Aubrey Gilman,10 months ago,"Intermediate C++ Beginner C++ year ago ( programming courses languages classes ) , tutorial reintroduced C++ easier transition C++ programming . Giraffe Academy !",en,0.99981689453125
vLnPwxZdW4Y,Danial,2 years ago (edited),LoL exam tomorrow learn C++ 4 hours . Update : passed exam 71 % marks . 13K,en,0.9996853470802307
vLnPwxZdW4Y,Walky,1 year ago,remember time unable understand `` loops '' work . creating Sub-Classes efficiently reading book ! teaching skills amazing !,en,0.9999580383300781
vLnPwxZdW4Y,NumberTJ47,1 year ago,C++ pretty great place examples basic syntax working lot languages .,en,1.0
vLnPwxZdW4Y,David B,7 months ago,"couple years ago UE4 blueprinting college . Luckily proper stuff uni , relearn forgotten ! tutorial/course awesome !",en,0.9999847412109375
vLnPwxZdW4Y,Stephen Callaghan,11 months ago,"needed learn C++ hurry . thought seek ( ) . expected , clear concise easy . superstar .",en,1.0
vLnPwxZdW4Y,Paddy,4 months ago (edited),"impressive difficult learn programming scratch . started quitted , C++ quitted , Unity # progress learning programming trough # . needed learn Python School easy learn ahead classmates knewed concepts .",en,0.9998302459716797
vLnPwxZdW4Y,KodakZak,1 year ago,"learnt HTML , CSS , Javascript Python dude . Trust watch videos learn alot . huge fan giraffe academy ! 3.7K",en,0.9993793368339539
vLnPwxZdW4Y,Oroni Allan,5 months ago,physics teacher started programming journey helping,en,0.9995899796485901
vLnPwxZdW4Y,Marianojoey,3 weeks ago,"Awesome tutorial . Knowing Python easy follow ( point pointers , guess hang eventually , practice ) . : ) cool add tutorial 2 things : Saving/accessing data files ( .csv , .json , .txt , )",en,0.9999809265136719
vLnPwxZdW4Y,neverendingcoralmaze,1 year ago,guy awesome . horrible textbook !,en,0.9999465942382812
vLnPwxZdW4Y,Justin Lua,8 months ago,". examples leave wiggle room people explore solutions harder tools , good .",en,0.9999866485595703
vLnPwxZdW4Y,Kolossis,2 years ago,dude literally thought programming 4 hours ads . KING ! ! ! ! 1.2K,en,0.9999980926513672
vLnPwxZdW4Y,David Grant,11 months ago,freeCodeCamp in-depth instructors . guys provide good material . videos language learning retained heck lot reading !,en,0.9999885559082031
vLnPwxZdW4Y,Yulia,1 year ago,"Mike restored programming uni , teacher . channel Mike",en,0.9993441104888916
vLnPwxZdW4Y,tau dithaba,2 months ago,"teachers YouTube , learning C++ time easy . finish 4 learn",en,0.999908447265625
vLnPwxZdW4Y,switch1e,11 months ago,"’ college studying computer science years ’ Python , , PHP , HTML tutorials watching ’ fun",en,0.9999027252197266
vLnPwxZdW4Y,Joza,5 months ago,"Great - suggested enumeration restricting rating categories , lesson ,",en,0.9999904632568359
vLnPwxZdW4Y,Md Mursalin,3 years ago,"tutorial C++ beginners , total programming beginners . Man great .",en,0.9998149871826172
vLnPwxZdW4Y,Reoレオ,1 year ago,3 days finish . easy understand . making wonderful video . utmost gratitude .,en,0.9991868734359741
vLnPwxZdW4Y,Hrishikesh Sonar,1 year ago,completed entire video 8 hours . amazing ️️,en,0.9961393475532532
vLnPwxZdW4Y,Mr. MowGee,7 months ago (edited),", swear knowledge coding . follow video 1 hour , 3 basic programs trust . excited started types experiments . video educational ️️️",en,0.9999942779541016
vLnPwxZdW4Y,Pesci Borealis,10 months ago,"love teaches multiple coding languages , learning lot easier quicker understand",en,0.9997368454933167
vLnPwxZdW4Y,Deval Srivastava,2 months ago,familiar basic concepts programming language learn c++ worth .,en,0.9999752044677734
vLnPwxZdW4Y,rob,4 years ago (edited),"learned 40 minutes 2 weeks high school C++ class , nice video 2.2K",en,0.9997978210449219
vLnPwxZdW4Y,Darwin Dimalanta,1 year ago,knowledge knowledge ... tutorial great effort,en,0.9999942779541016
vLnPwxZdW4Y,Abraham Gebremariam,10 months ago,"gratitude Mike providing courses YouTube easy ways . ! year Computer science courses kind Lecturers , employed International company opened company . support !",en,0.9999904632568359
vLnPwxZdW4Y,Jeff,8 months ago,"awesome , tutorial ! finished , 3.5. good coding , surely [ join ] love watch tut .",en,0.9999980926513672
vLnPwxZdW4Y,Anush S,7 months ago,couple years ago 12th grade ..... C++ subject ...... video helped score 91/100 ...... owe guy ..... years stumbled recommendations .... leave comment .... .,en,0.9999961853027344
vLnPwxZdW4Y,VISHAL DONDA,1 year ago,"man teaching , application rush teachers . Hope learn peace understand .",en,0.9998435974121094
vLnPwxZdW4Y,Abhilash Behera,10 months ago,"pointer soo . simplied soooooo . clear , short simplified explanation .",en,0.9988867044448853
vLnPwxZdW4Y,Chirantha Jayasinghe,11 months ago,"Love explanation classes , definition class , excellent ! !",en,0.9779087901115417
vLnPwxZdW4Y,Hooopla,5 months ago,bunch video ! semester break helpful class ! ! Hoping good semester <,en,0.9998893737792969
vLnPwxZdW4Y,John Redillas,1 year ago,"time stamps , easier review specific topics , !",en,0.9999885559082031
vLnPwxZdW4Y,0Renan,8 months ago,video years ago easy understand beginner guide good examples good set starting tools start applying c++ . Helped lot,en,0.9999923706054688
vLnPwxZdW4Y,damian Miranda,4 years ago,"tutorial awesome ! ! thought mention Visual Studio developed Microsoft , `` string '' differently . type # include < string > order sort data ( `` const char * '' ) . spent hour yesterday figure . started programming enjoy ; beginner programming background . share findings . awesome tutorial ! !",en,0.9999942779541016
vLnPwxZdW4Y,Pro Gamer is a dead meme,1 year ago,"programming school , dream , things easy understand wan continue pursuing !",en,0.9999637603759766
vLnPwxZdW4Y,shiestyVAL,10 months ago,"learn C++ 5-6 years . watching video , learned coding guy 1 video , 3 years professors teach LOL . !",en,1.0
vLnPwxZdW4Y,D Crock,5 months ago,Loved explanation setters/getters private/public examples .,en,0.9999866485595703
vLnPwxZdW4Y,Chip Darnell,1 year ago,"EXCELLENT ! ! ! outstanding teacher smart guy . time ! , subscribed spread word cool content !",en,0.9999980926513672
vLnPwxZdW4Y,21,6 months ago (edited),"good . fast informative . hope add modules friend function , pointer , protected variables , memory allocations , auto const datatypes , static , function overriding overloading , passing arguments command , file read write",en,0.9998855590820312
vLnPwxZdW4Y,Lian Wenjing,3 years ago,2:10:51 loop 2:17:30 loop 2:18:55 building guessing game ( practice & ) 2:29:19 loop,en,0.995451807975769
vLnPwxZdW4Y,Donovan S.,1 year ago,great teacher ! minimal understanding coding . explain things spending time thing . learned courses paid ! !,en,0.9999790191650391
vLnPwxZdW4Y,SuperHached,11 months ago,"Great tutorial ! question Object Function : 3:40:13 pass attribute function gpa , constructor pass attributes ?",en,0.9999885559082031
vLnPwxZdW4Y,Sixten Tamleht,6 months ago,2:50:00 learned free education,en,0.9999599456787109
vLnPwxZdW4Y,manjunadh konapalli,11 months ago,"Completed 4hrs video efficiently ..... maximum things . lot man amazing , short crisp video C++ .",en,0.9999580383300781
vLnPwxZdW4Y,M Christian,6 months ago,"Coming Java easy , ta 4 hours guide covers lot , nice job !",en,0.9999809265136719
vLnPwxZdW4Y,Espada,2 years ago,"watched 4 hours awesome . worth investing time , answer . basics C++ basics , concepts identical programming languages .",en,0.9999980926513672
vLnPwxZdW4Y,Paul Tyson,1 year ago,George 70 loving ! ! programming years Basic forms C++ . lesson ..... brilliant,en,0.9999885559082031
vLnPwxZdW4Y,Perni CiousThought,1 year ago,"2:22:42 homework Mike told . didnt do/while loop , program guessed high low guess number . love",en,0.999908447265625
vLnPwxZdW4Y,Aditya Saran,8 months ago,"`` Mike '' man ! ! . productive . Hats man , pulled smoothly . Loved respect ya . Forward .",en,0.9999885559082031
vLnPwxZdW4Y,Jason cardboard,1 year ago,video taught semester computer science duration single class .,en,0.9998397827148438
vLnPwxZdW4Y,AJ,6 months ago (edited),2:25:08 & & guessCount < 3 ) loop parameters . single statement guessCount maxed .,en,0.9999961853027344
vLnPwxZdW4Y,RC Vineed,2 years ago,teaching Ads . Love India Bro 🇮🇳️,en,0.999969482421875
vLnPwxZdW4Y,MrDoctorOwen,11 months ago,nervous learning c++ practice months good understanding . Nice video !,en,0.9639420509338379
vLnPwxZdW4Y,OCEAN+,1 year ago,"Ive learned C++ , gon easier learn hella excited . learning C++ gon continue learning python left .",en,0.9999752044677734
vLnPwxZdW4Y,J DeReal,4 months ago,"remember teachers , bro !",en,0.9999561309814453
vLnPwxZdW4Y,Pat Boyce,11 months ago,"wow 17 minutes hooked , excellent tutorial providing opportunity learn language explain processes , : )",en,0.9999790191650391
vLnPwxZdW4Y,Mannie Fuentes,6 months ago (edited),"time teach , learn lot . straight point , good beginners .",en,0.9999866485595703
vLnPwxZdW4Y,Ramendra Nath Mandal,1 year ago,4 hours totaly worthy semesters .,en,0.9999942779541016
vLnPwxZdW4Y,CHITUS💙⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻,1 year ago,"guy puts lot effort tutorials infer . noticed accidentally wrong age , correct word background , meaning entire video publishing check errors .",en,0.9999542236328125
vLnPwxZdW4Y,MD Zakir Hossain,7 months ago,", passed OOP knowing . watching entire video clear idea C++ OOP . , Mike",en,0.9999961853027344
vLnPwxZdW4Y,aa,4 months ago,"Nice , interesting ( ) constructor memory allocation compared explained !",en,0.9999923706054688
vLnPwxZdW4Y,Jessica Montoya,10 months ago,"Excellent tutorial ! explained extra talk , needed . !",en,0.9999446868896484
vLnPwxZdW4Y,Emin Kilicaslan,3 months ago,"1:04:18 CAUTION delete age input , getline cin program raise logic error , type age press enter , getline function accept character input . , getline ( cin > > ws , ) ;",en,0.9993288516998291
vLnPwxZdW4Y,Sebastian Fix,1 year ago,"Damn , 30 minutes video , freaking easy Python lol 1.7K",en,0.9998550415039062
vLnPwxZdW4Y,Lemonio,4 months ago,"person chose informatics maths high school , helps lot !",en,0.9990429878234863
vLnPwxZdW4Y,Zorpze,1 year ago,"add `` User input '' noticed mention needing `` # include < string > '' correct include `` getline ( ) '' , input . amazing video lot beginners started C++ advanced portion language , great job explaining making easy understand people . amazing day , : )",en,0.9999809265136719
vLnPwxZdW4Y,Alvaro Diaz-flores-caminero,5 months ago,friend beast . tutorials people programming languages . Congratulations !,en,0.9999904632568359
vLnPwxZdW4Y,Sourab Sridhar,11 months ago,good content simple effective manner .,en,0.9999427795410156
vLnPwxZdW4Y,Lethabo Ngwepe,7 months ago,realized c++ order avoid program burden variables close English write code easily form simple sentence/paragraph . guy explains lecturer . lecturer avengers code : (,en,0.9999923706054688
vLnPwxZdW4Y,Garrick Reynolds,2 years ago,"pretty online professor told YouTube , making lecture videos . time videos people ! appreciated !",en,0.9999656677246094
vLnPwxZdW4Y,Aaron Bornmann,3 months ago,Legend ! Mike . .,en,0.9994089007377625
vLnPwxZdW4Y,Old Guy From Octopus Game,7 months ago,guy teaches lot basics short time .,en,0.999142050743103
vLnPwxZdW4Y,pattappat,8 months ago,recommend learning block code moving recognize lot things variables loops .,en,0.9999809265136719
vLnPwxZdW4Y,Amir Salimi Lafmejani,1 year ago,fantastic video C++ beginners . !,en,0.9965840578079224
vLnPwxZdW4Y,crispy,8 months ago (edited),long coding time complete . C++ fun,en,0.9999942779541016
vLnPwxZdW4Y,Izazul Haque,3 years ago,programming syntax .. skip hour video 3:13:27 classes & objects 3:25:42 constructor functions ( init objects ) 3:34:41 object functions,en,0.9999732971191406
vLnPwxZdW4Y,LaktosG,1 month ago,initialize piece code `` double main ( ) '' `` int main ( ) '' ? realize extra memory reason work int underlying functions ?,en,0.9999923706054688
vLnPwxZdW4Y,Exploring Arts,6 months ago,completed video 6 hours . thankyou amazing content,en,0.9999942779541016
vLnPwxZdW4Y,MrGamouza,5 months ago,"Mike dope ! ! ! finished 4h weekend , ready tackle",en,0.9999961853027344
vLnPwxZdW4Y,Lorraine Govender,1 year ago,"Dude , entire module dusted 4 hours pure gold .",en,0.9999942779541016
vLnPwxZdW4Y,anita d,5 months ago,", concise , good ! , Mike Dane !",en,0.9394229054450989
vLnPwxZdW4Y,Rei,2 years ago,"learned 4 hours learned 2 years High School , hero",en,0.9973998665809631
vLnPwxZdW4Y,Bozart,1 year ago,"learned Python 4 hour crash , learning C++ cuz planning study college . Tysm",en,0.9987828731536865
vLnPwxZdW4Y,Ahmed Lukman,1 year ago,". 18 years . struggling OOP understand concept 4 years , watched gentleman video understood OOP ! video changed understanding . , Kenya️",en,0.9999885559082031
vLnPwxZdW4Y,JASMINE WU,5 months ago (edited),illustration pointers impressive . clear simple .,en,0.9994584321975708
vLnPwxZdW4Y,Mustafa Yılmaz,2 months ago,dude < 3 code yesterday compeletly,en,0.9999828338623047
vLnPwxZdW4Y,Randomit,2 years ago,"tutorials watched . watching 3 hours , interested . brilliant teacher !",en,0.9999847412109375
vLnPwxZdW4Y,Khalidbenz7860,10 months ago,"started learning code , comments easy python c++ gon learn hard stuff stuff easier comparison . Btw amazing tutorial",en,0.9998493194580078
vLnPwxZdW4Y,Salty Gilbert,4 months ago (edited),"point ide text editor thing , ide application package text editor , compiler , debugger , rolled . build software programming language choice",en,0.9999847412109375
vLnPwxZdW4Y,Emre Güzel,7 months ago,literally tutorials youtube mike,en,0.9983115196228027
vLnPwxZdW4Y,Moneybagg Mario,1 year ago,guys putting stuff free .,en,0.9994470477104187
vLnPwxZdW4Y,RaiZeku,9 months ago,"watched refresh C++ , finally understood classes objects stuff ... ! !",en,0.9999580383300781
vLnPwxZdW4Y,old trash,2 years ago,"finished video extremely helpful , videos C++ lot intimidating easy . time explaining rush , left .",en,0.9999771118164062
vLnPwxZdW4Y,Michelle H,1 year ago,"wanted head start C++ video 2 day , 2 hours day . opened literature book covered lmao xD",en,0.9999809265136719
vLnPwxZdW4Y,Courtney T,11 months ago,. perfect refresher basic C++ kind sir .,en,0.9999465942382812
vLnPwxZdW4Y,Tumaris Paris,4 months ago,"lot . tutorial filler , , organized youtube . junior student data structure algorithm 1 taught c++ . learned c++ watching notes carefully , feel confident quarter .",en,0.9999771118164062
vLnPwxZdW4Y,The_Runner_01,11 months ago,finished ! learned lot !,en,0.9998073577880859
vLnPwxZdW4Y,M Kb,4 months ago,great efforts ! !,en,0.9999980926513672
vLnPwxZdW4Y,Python Otaku,1 year ago,"Mike honestly teachers internet , voice , order teaches , teaching good bad advanced intermediate courses , begginer tutorials languages , great start learning language :",en,0.9999656677246094
vLnPwxZdW4Y,2111_TM Iftesum Zami,1 year ago (edited),man ! # `` '' C++ beginner tutorial YouTube .,en,0.9992716312408447
vLnPwxZdW4Y,KAMAL,1 year ago,"man , tought computer classes school college",en,0.9996986985206604
vLnPwxZdW4Y,Hashem Al-jifri,8 months ago,guys wan learn c++ recommend start python . tremendous programming general implement c++ programming language essentially tho,en,0.9999961853027344
vLnPwxZdW4Y,Jean André Flugheim,1 year ago (edited),"watched refresh basic c++ knowledge IDE , VS19 specific , variable 2:21:40 ( int guess ; ) compiler , change int guess = -1 ; fixed .",en,1.0
vLnPwxZdW4Y,Krishnandu Baidya,6 months ago (edited),"Mike , answer , define Array type string class member variable C++ ?",en,0.9996338486671448
vLnPwxZdW4Y,Neusa Romão,2 years ago,"addicted instrutor classes , clear concise ! coming ! !",en,0.9999217987060547
vLnPwxZdW4Y,Amethyst,10 months ago,learn c++ spring break fun delving python VBA . great,en,0.9999847412109375
vLnPwxZdW4Y,umar khan,3 months ago (edited),"sir , chapters missing file handling , exception , operator overloading , complete flats form lot things channel",en,0.9999637603759766
vLnPwxZdW4Y,Logan Cheatum,5 months ago,coding 10 years . learned C++ . Video C++ Syntax . explain fundamentals programming 5 ways step watch thing .,en,0.999969482421875
vLnPwxZdW4Y,Altina Ina,1 year ago,man explain things .... relaxed,en,0.9991439580917358
vLnPwxZdW4Y,Mohammed Aljaroodi,2 months ago,"amazing video ! ! ! , video teaching language ?",en,0.9999027252197266
vLnPwxZdW4Y,Md Shayemur Rahman,2 years ago,"suffering understand classes objects . , video helps lot . man . teaching perfect !",en,0.9999961853027344
vLnPwxZdW4Y,Danyal FF Vlogs,11 months ago,learn lot things learn semester .,en,0.9998989105224609
vLnPwxZdW4Y,John Q. Public,1 year ago,Feels single time question head answered couple minutes lol brilliant man,en,0.9995251893997192
vLnPwxZdW4Y,George Scott-Petrov,11 months ago,great teacher Youtube . learned Variables drawing Shape taught people including . code .,en,0.9999675750732422
vLnPwxZdW4Y,Peasant,7 months ago,Born late explore Earth ... Born early explore starts ... Born time opportunity awesome tutorial free access . .,en,0.9999732971191406
vLnPwxZdW4Y,MUGDHA BASAK,1 year ago (edited),watched video 2x quick revision . taught C++ learned 2 years school subject . lot video !,en,1.0
vLnPwxZdW4Y,zachary moore,10 months ago,making videos . learned lot things watched video times starting understand BIG .,en,0.9999980926513672
vLnPwxZdW4Y,shaun besse,9 months ago,"minor comment : ~2:07:52 , stated add `` break ; '' case ... program continue `` checking '' conditions . , falls cases execute code cases `` break ; '' reached . checking occur .",en,0.9999675750732422
vLnPwxZdW4Y,RPLI,5 months ago,Remember watched tutorial year ago . start job C++ developer . man,en,0.9980773329734802
vLnPwxZdW4Y,DJ Saez,8 months ago,"Hey ! content . nearing video learning lot . question : finishing video , order learning growing ?",en,0.9999980926513672
vLnPwxZdW4Y,ForgottenApe Gaming,3 years ago,"sir amazing , wanted ahead class decided check cleared things professor began teaching things . ! !",en,0.9999885559082031
vLnPwxZdW4Y,sigurdtheblue,10 months ago,zoomed . tutorials coding videos YouTube hard code HD quality screen .,en,0.9999446868896484
vLnPwxZdW4Y,yassinovo,7 months ago,", question completed , mention ( data structures/algorithms ) ?",en,0.9998455047607422
vLnPwxZdW4Y,Gabriel Pérez,9 months ago,"explanation arrays , pointers , construcors , getters setters , inheritance .",en,0.9972895383834839
vLnPwxZdW4Y,Sabyasachi das,11 months ago,good tutorial beginners,en,0.9583168625831604
vLnPwxZdW4Y,投机研究所,9 months ago,finnal 3 ( 3:34:41 ) 对象函数（Object Functions） ️ ( 3:41:43 ) 类的 Getters & Setters ️ ( 3:54:04 ) 继承 worthing watching !,en,0.9208531975746155
vLnPwxZdW4Y,Gyarados422,1 year ago,"man ! pretty major head start December year CSC class Python tutorial wrapped watching , working alongside , notes preparation learning C++ CSC class .",en,0.9999618530273438
vLnPwxZdW4Y,Георги Петров,1 year ago,"explain , PG-15 rating , setter called rating . setters called time create object , missunderstanding : / tutorial , !",en,0.9999675750732422
vLnPwxZdW4Y,Abdul-Rahaman Abdul-Razak,1 year ago,tutorial Dude awesome . favourite teacher .,en,0.9996052384376526
vLnPwxZdW4Y,Mage Co,1 month ago,"hyped 1:08:00 correctly correct lol , guess learning , !",en,0.9971849322319031
vLnPwxZdW4Y,Logan IDK,1 year ago,"getline work , adding # include < string > . Love video man",en,0.9979764223098755
vLnPwxZdW4Y,Shrimpo,8 months ago,providing great content ! ! !,en,0.9996185898780823
vLnPwxZdW4Y,Jacob Duncan,1 year ago,"compelted day , 8 hours didnt watch code improve , learned lot perfect place started , concepts trouble learning understanding start learn , man video absolute gem .",en,1.0
vLnPwxZdW4Y,Janmajay Kumar,1 year ago,"Excellent Tutorial . , provide tutorial Fortran . grateful .",en,0.9998912811279297
vLnPwxZdW4Y,Ant Man,1 year ago,"competent guy . -Well structured point . critical person , : good ; )",en,1.0
vLnPwxZdW4Y,Dániel Kvores,8 months ago,"course/tutorial Mike , great",en,0.9999980926513672
vLnPwxZdW4Y,Антон Васькин,10 months ago,"tutorial ) learning Java , easy understand",en,0.9998245239257812
vLnPwxZdW4Y,Amanda Longenecker,9 months ago,"Awesome tutorial , !",en,0.9981496930122375
vLnPwxZdW4Y,Dilpreet Singh Nagra,3 years ago,"watched series man , C++ Python teaches crisp point concepts",en,0.9999065399169922
vLnPwxZdW4Y,Soumik :D,11 months ago,! IDEA SAVED,en,0.9999542236328125
vLnPwxZdW4Y,ZeffDebunked,1 year ago,man legend . tutorial tutorial fully invested . Huge fan : Thx Mike,en,0.9999809265136719
vLnPwxZdW4Y,Michael Ifeanyichukwu,9 months ago,michael love videos learnt lot tutorials attended . input program ( cin ) issues compiler showing input operation . forward hearing . .,en,0.9999198913574219
vLnPwxZdW4Y,incog neeto,1 year ago,"Learning fully understand functions code . , python easier pick feel fundamental understanding code",en,0.9999332427978516
vLnPwxZdW4Y,Sanjeeva_krishna_official,1 month ago,"Brother , teached cpp . - Upcoming Programmer",en,0.9999313354492188
vLnPwxZdW4Y,Valkan Pavlov,1 year ago,"video lot ! good , explain things understandable manner , people , intentionally , things complicated . !",en,0.9999790191650391
vLnPwxZdW4Y,Kenneth Rojas,1 year ago,week c++ class start . hope understand explain video . .,en,0.9995652437210083
vLnPwxZdW4Y,8 Four,1 year ago,Wow lot ! Finally finished tutorial ready rewatch .,en,0.9988943338394165
vLnPwxZdW4Y,ali Muhammad,1 month ago,YOUUUUUUUU tutorial taught things,en,0.9989114999771118
vLnPwxZdW4Y,RAGE 1105,1 year ago,"Dude , awesome ! video , Saved tons time brush C++ college !",en,0.9999980926513672
vLnPwxZdW4Y,Majipan,5 months ago,"Watched video , . Good revision basics , good introduction object oriented programming . learn advanced . thing , define pointer , multiple times , examples situations pointers .",en,0.999969482421875
vLnPwxZdW4Y,Daggen,1 year ago (edited),", impressed , realized good . Congrats . Btw learn C++ pro .",en,0.9999923706054688
